x, y
0, 3.0516934046345807
0.2089783281733746, 5.903743315508021
0.4102167182662539, 5.347593582887701
0.6191950464396285, 5.019607843137255
0.81656346749226, 2.3957219251336896
1.2461300309597523, 0.8698752228163993
