x, y
0, 1.6423017107309488
0.211864406779661, 2.015552099533437
0.41217257318952233, 3.010886469673406
0.6201848998459168, 4.603421461897356
0.8204930662557781, 5.847589424572317
1.2403697996918337, 6.3950233281493
